year,date,scientific_name,common_name,latitude,longitude,month
2015.0,2015-07-25,Blenniiformes,"Blennies, damselfishes and allies",7.8023433197,98.4081619707,
2015.0,2015-07-25,Pterois miles,Indian Lionfish,7.8023433197,98.4081619707,
2015.0,2015-07-24,Periophthalmodon schlosseri,Giant Mudskipper,13.4872527752,100.3391415896,
2015.0,2015-07-23,Boleophthalmus boddarti,Boddart's Blue-spotted Mudskipper,13.5019235408,100.272954005,
2015.0,2015-07-23,Hippocampus spinosissimus,Queensland Seahorse,10.1415469005,99.8715050876,
2015.0,2015-07-21,Channa limbata,,18.75,98.71,
2015.0,2015-07-20,Gymnothorax thyrsoideus,White-eyed Moray,10.0994016,99.8301083,
2015.0,2015-07-20,Gymnothorax thyrsoideus,White-eyed Moray,10.0994016,99.8301083,
2015.0,2015-07-18,Cheilinus fasciatus,Redbreast Maori Wrasse,10.0994016,99.8301083,
2015.0,2015-07-18,Amphiprion perideraion,Pink Skunk Anemonefish,10.0994016,99.8301083,
2015.0,2015-07-18,Heniochus acuminatus,Longfin Bannerfish,10.0994016,99.8301083,
2015.0,2015-07-18,Chaetodon wiebeli,Hong Kong Butterflyfish,10.0994016,99.8301083,
2015.0,2015-07-18,Chaetodon wiebeli,Hong Kong Butterflyfish,10.0994016,99.8301083,
2015.0,2015-07-16,Amblyeleotris rubrimarginata,Redmargin Shrimpgoby,10.0994016,99.8301083,
2015.0,2015-07-16,Cryptocentrus cinctus,Yellow Shrimpgoby,10.0994016,99.8301083,
2015.0,2015-07-16,Amblyeleotris gymnocephala,Nakedhead shrimpgoby,10.0994016,99.8301083,
2015.0,2015-07-11,Barbodes rhombeus,Rhombic barb,12.7806064381,99.4703134149,
2015.0,2015-07-03,Neolissochilus stracheyi,Blue Mahseer Barb,14.5509712935,99.3080310114,
2015.0,2015-06-30,Abudefduf sexfasciatus,Scissortail Sergeant,9.7775,99.6725,
2015.0,2015-06-18,Pangasianodon hypophthalmus,Iridescent Shark,13.7277393739,100.4754708447,
2015.0,2015-06-18,Barbonymus altus,Red-tailed Tinfoil Barb,13.7467809802,100.4827072828,
2015.0,2015-06-17,Amblyeleotris latifasciata,Wide-barred Shrimpgoby,5.916667,102.733333,
2015.0,2015-06-13,Atractosteus spatula,Alligator Gar,13.756331,100.501765,
2015.0,2015-06-10,Devario regina,Queen Danio,12.8000007476,99.45063346,
2015.0,2015-06-07,Abudefduf vaigiensis,Indo-Pacific Sergeant Major,8.0862997,98.9062835,
2015.0,2015-06-05,Hippocampus kuda,Common Seahorse,10.2415089138,104.3394819787,
2015.0,2015-06-04,Hippocampus kuda,Common Seahorse,10.3006064242,104.325923828,
2015.0,2015-05-27,Hippocampus kuda,Common Seahorse,10.2191429452,104.3460989497,
2015.0,2015-05-21,Istiblennius dussumieri,Dussumier's Rockskipper,7.5998660318,99.0315050556,
2015.0,2015-05-21,Istigobius ornatus,Ornate Sandgoby,7.5998660318,99.0315050556,
2015.0,2015-05-19,Pterygoplichthys,Sailfin Catfishes,13.7551916667,100.5015033333,
2015.0,2015-05-18,Platax teira,Longfin Batfish,10.0933132913,99.8233241149,
2015.0,2015-05-18,Hippocampus mohnikei,Japanese Seahorse,10.2111399532,104.3740379702,
2015.0,2015-05-14,Hippocampus spinosissimus,Queensland Seahorse,10.3314095697,104.2906590289,
2015.0,2015-05-13,Hippocampus spinosissimus,Queensland Seahorse,10.3533334976,104.2318870893,
2015.0,2015-05-12,Hippocampus denise,Denise's Pygmy Seahorse,7.8268879875,98.5917785208,
2015.0,2015-05-10,Neolissochilus,Lesser Mahseers,8.9969722222,98.4698444444,
2015.0,2015-05-10,Diodon hystrix,Spotted Porcupinefish,5.7901424425,102.9035129841,
2015.0,2015-05-07,Chrysiptera unimaculata,Onespot Demoiselle,7.7079555009,98.7675518455,
2015.0,2015-05-07,Amphiprion ocellaris,Ocellaris Anemonefish,7.7177722145,98.770616382,
2015.0,2015-05-07,Actinopterygii,Ray-finned Fishes,7.70583564,98.7681957678,
2015.0,2015-05-07,Dischistodus perspicillatus,White Damsel,7.6983860723,98.7605487705,
2015.0,2015-05-07,Abudefduf vaigiensis,Indo-Pacific Sergeant Major,7.706185109,98.7667350589,
2015.0,2015-05-07,Tylosurus crocodilus,Houndfish,7.7160034579,98.7651147681,
2015.0,2015-05-07,Chrysiptera unimaculata,Onespot Demoiselle,7.6985106348,98.7679359857,
2015.0,2015-05-07,Istigobius ornatus,Ornate Sandgoby,7.7038720778,98.7598081501,
2015.0,2015-05-07,Istiblennius edentulus,Rippled Rockskipper,7.7225411949,98.7604850449,
2015.0,2015-05-06,Hippocampus spinosissimus,Queensland Seahorse,10.3226041333,104.2473942093,
2015.0,2015-05-05,Schistura crocotula,,10.2173172241,98.9274273943,
2015.0,2015-05-05,Hippocampus kuda,Common Seahorse,10.3183100069,104.3152370873,
2015.0,2015-05-05,Hippocampus mohnikei,Japanese Seahorse,10.2595564428,104.2603014401,
2015.0,2015-05-04,Neolissochilus stracheyi,Blue Mahseer Barb,14.3994240968,99.1033882934,
2015.0,2015-05-01,Aplocheilus armatus,Whitespot,8.2114003556,98.7774728143,
2015.0,2015-05-01,Dermogenys siamensis,Siamese Wrestling Halfbeak,8.2114003556,98.7774728143,
2015.0,2015-05-01,Scatophagus argus,Spotted Scat,8.2130568944,98.7771831341,
2015.0,2015-05-01,Rasbora paviana,Sidestripe rasbora,8.2123135736,98.7767325226,
2015.0,2015-04-29,Hippocampus kuda,Common Seahorse,10.3019310318,104.3814002834,
2015.0,2015-04-27,Hippocampus kuda,Common Seahorse,10.3028963665,104.3786979866,
2015.0,2015-04-27,Hippocampus kuda,Common Seahorse,10.3327500864,104.2654071643,
2015.0,2015-04-27,Hippocampus kuda,Common Seahorse,10.2170564974,104.3776087952,
2015.0,2015-04-26,Diodon,,12.6112537,101.6876165,
2015.0,2015-04-25,Hippocampus spinosissimus,Queensland Seahorse,12.9478361012,100.6102939673,
2015.0,2015-04-24,Hippocampus spinosissimus,Queensland Seahorse,12.909718004,100.7266677591,
2015.0,2015-04-23,Hippocampus spinosissimus,Queensland Seahorse,10.2917403067,104.3849483577,
2015.0,2015-04-23,Hippocampus spinosissimus,Queensland Seahorse,10.080358955,99.9816723035,
2015.0,2015-04-22,Hippocampus spinosissimus,Queensland Seahorse,12.9527452627,100.9032813168,
2015.0,2015-04-22,Hippocampus spinosissimus,Queensland Seahorse,12.8250472424,100.6345264508,
2015.0,2015-04-22,Hippocampus spinosissimus,Queensland Seahorse,12.8922299596,100.6512556002,
2015.0,2015-04-21,Hippocampus kuda,Common Seahorse,10.2065370216,104.3918629099,
2015.0,2015-04-21,Hippocampus kuda,Common Seahorse,10.2707365896,104.2141842416,
2015.0,2015-04-19,Siganus virgatus,Doublebar Rabbitfish,10.0839857952,99.8484177024,
2015.0,2015-04-17,Echeneis naucrates,Sharksucker,9.4511439,97.8776023,
2015.0,2015-04-17,Amphiprion akallopisos,Skunk Anemonefish,9.4511439,97.8776023,
2015.0,2015-04-17,Pomacentrus pavo,Peacock Damsel,9.4511439,97.8776023,
2015.0,2015-04-17,Dascyllus abudafur,Indian Ocean Humbug,9.4511439,97.8776023,
2015.0,2015-04-17,Stegastes nigricans,Dusky Gregory,9.4511439,97.8776023,
2015.0,2015-04-17,Amphiprion clarkii,Clark's Anemonefish,8.6578626,97.6466734,
2015.0,2015-04-17,Scolopsis margaritifera,Pearly Monocle Bream,9.4511439,97.8776023,
2015.0,2015-04-17,Siganus magnificus,Magnificent Rabbitfish,9.4511439,97.8776023,
2015.0,2015-04-17,Siganus corallinus,Coral Rabbitfish,9.4511439,97.8776023,
2015.0,2015-04-17,Scarus,,9.4511439,97.8776023,
2015.0,2015-04-17,Amphiprion ocellaris,Ocellaris Anemonefish,9.4511439,97.8776023,
2015.0,2015-04-16,Cephalopholis argus,Peacock Grouper,9.4511439,97.8776023,
2015.0,2015-04-16,Melichthys indicus,Black-finned Triggerfish,9.4511439,97.8776023,
2015.0,2015-04-16,Pygoplites diacanthus,Regal Angelfish,9.4511439,97.8776023,
2015.0,2015-04-16,Zanclus cornutus,Moorish Idol,9.4511439,97.8776023,
2015.0,2015-04-16,Parupeneus indicus,Yellowspot Goatfish,9.4511439,97.8776023,
2015.0,2015-04-16,Pseudobalistes flavimarginatus,Yellowmargin Triggerfish,9.4511439,97.8776023,
2015.0,2015-04-15,Hippocampus mohnikei,Japanese Seahorse,10.3998514121,104.3570403161,
2015.0,2015-04-14,Istiblennius dussumieri,Dussumier's Rockskipper,12.5576314762,101.4483472002,
2015.0,2015-04-14,Hippocampus kuda,Common Seahorse,10.2264306671,104.2600436547,
2015.0,2015-04-14,Hippocampus kuda,Common Seahorse,10.2851498857,104.3301851115,
2015.0,2015-04-14,Hippocampus kuda,Common Seahorse,10.3681989184,104.2919063441,
2015.0,2015-04-14,Hippocampus kuda,Common Seahorse,10.2936825503,104.2715031316,
2015.0,2015-04-13,Fistularia commersonii,Blue-spotted Cornetfish,7.6934976305,98.777243346,
2015.0,2015-04-13,Hippocampus kuda,Common Seahorse,10.3581010466,104.3216175418,
2015.0,2015-04-13,Hippocampus kuda,Common Seahorse,10.3307689674,104.2575586681,
2015.0,2015-04-12,Tylosurus crocodilus,Houndfish,10.0956092577,99.8403958976,
2015.0,2015-04-10,Abudefduf,Sergeant Majors,7.781379921,98.775509284,
2015.0,2015-04-10,Trachinotus baillonii,Smallspotted Dart,10.0994002607,99.830108285,
2015.0,2015-04-10,Balistoides viridescens,Titan Triggerfish,10.0822296477,99.8235214502,
2015.0,2015-04-10,Scarus prasiognathos,Greencheek Parrotfish,10.059580125,99.8345986381,
2015.0,2015-04-10,Abudefduf vaigiensis,Indo-Pacific Sergeant Major,12.5795443175,100.9501499115,
2015.0,2015-04-10,Siganus javus,Java Rabbitfish,12.5795443175,100.9501499115,
2015.0,2015-04-10,Abudefduf bengalensis,Bengal Sergeant,12.5795443175,100.9501499115,
2015.0,2015-04-08,Gymnothorax fimbriatus,Fimbriated Moray,7.6789036068,98.7993333489,
2015.0,2015-04-08,Sargocentron rubrum,Red Squirrelfish,7.6401100364,98.7811164558,
2015.0,2015-04-07,Channa limbata,,18.8132256395,98.9378285408,
2015.0,2015-04-07,Channa limbata,,18.8104840738,98.9372531247,
2015.0,2015-04-06,Siganus javus,Java Rabbitfish,10.0628301578,99.8333255947,
2015.0,2015-04-06,Hippocampus kuda,Common Seahorse,10.380265302,104.211045611,
2015.0,2015-04-06,Hippocampus spinosissimus,Queensland Seahorse,10.3242703014,104.3528009546,
2015.0,2015-04-06,Hippocampus comes,Tiger Tail Seahorse,8.068190758,98.5067547815,
2015.0,2015-04-05,Hippocampus spinosissimus,Queensland Seahorse,10.2060855579,104.355482173,
2015.0,2015-04-05,Hippocampus trimaculatus,Three-spot Seahorse,10.2790051937,104.3242890915,
2015.0,2015-04-05,Hippocampus spinosissimus,Queensland Seahorse,10.2004561405,104.3721259661,
2015.0,2015-04-05,Hippocampus spinosissimus,Queensland Seahorse,10.3442464815,104.2056844772,
2015.0,2015-04-04,Amphiprion ocellaris,Ocellaris Anemonefish,5.7947902256,102.8919243674,
2015.0,2015-04-04,Hippocampus mohnikei,Japanese Seahorse,10.2167657174,104.3034844997,
2015.0,2015-04-04,Hippocampus trimaculatus,Three-spot Seahorse,10.3807146094,104.2401625357,
2015.0,2015-04-04,Hippocampus comes,Tiger Tail Seahorse,7.6438365656,98.6081570361,
2015.0,2015-04-04,Hippocampus comes,Tiger Tail Seahorse,7.665712595,98.6185976111,
2015.0,2015-04-04,Hippocampus,Seahorses,7.6245589835,98.7242157903,
2015.0,2015-04-03,Notopterus notopterus,Bronze Featherback,16.9330163693,103.7247029319,
2015.0,2015-04-03,Hippocampus kuda,Common Seahorse,10.357951,104.320894,
2015.0,2015-04-02,Thalassoma lunare,Moon Wrasse,5.7947902256,102.8919243674,
2015.0,2015-04-02,Abudefduf sexfasciatus,Scissortail Sergeant,5.7947902256,102.8919243674,
2015.0,2015-04-02,Hippocampus spinosissimus,Queensland Seahorse,7.9555720466,98.4324312769,
2015.0,2015-04-02,Hippocampus spinosissimus,Queensland Seahorse,7.9469464532,98.4756509995,
2015.0,2015-04-02,Hippocampus comes,Tiger Tail Seahorse,7.9001937344,98.5918536664,
2015.0,2015-04-02,Hippocampus comes,Tiger Tail Seahorse,7.8454270119,98.5620860357,
2015.0,2015-04-01,Barbonymus gonionotus,Java Barb,16.9330125,103.7247031,
2015.0,2015-04-01,Clarias macrocephalus,Broadhead Catfish,16.9069609291,103.7551113485,
2015.0,2015-04-01,Hampala dispar,Spotted Hampala Barb,16.9330125,103.7247031,
2015.0,2015-03-30,Hippocampus comes,Tiger Tail Seahorse,7.7409530921,98.7864249315,
2015.0,2015-03-30,Amphiprion ocellaris,Ocellaris Anemonefish,7.601314604,98.777237311,
2015.0,2015-03-30,Gymnothorax javanicus,Giant Moray,7.6973381845,98.7803419679,
2015.0,2015-03-29,Hippocampus comes,Tiger Tail Seahorse,7.8834497758,98.461318321,
2015.0,2015-03-27,Pterygoplichthys,Sailfin Catfishes,12.7606085,100.8774436,
2015.0,2015-03-27,Chromis weberi,Weber's Puller,9.0690331,97.810963,
2015.0,2015-03-27,Pomacanthus imperator,Emperor Angelfish,9.0690331,97.810963,
2015.0,2015-03-27,Amphiprion ocellaris,Ocellaris Anemonefish,9.0690331,97.810963,
2015.0,2015-03-27,Rhinopias eschmeyeri,Paddle-flap Scorpionfish,12.9135348,100.9385063,
2015.0,2015-03-27,Pterois volitans,Common Lionfish,12.9135348,100.9385063,
2015.0,2015-03-27,Hippocampus erectus,Northern Seahorse,12.987140391,100.9049256681,
2015.0,2015-03-27,Hippocampus kuda,Common Seahorse,10.1016257255,99.8795220829,
2015.0,2015-03-27,Hippocampus spinosissimus,Queensland Seahorse,10.1734403675,99.8434695492,
2015.0,2015-03-27,Hippocampus spinosissimus,Queensland Seahorse,10.1567154966,99.9913809466,
2015.0,2015-03-27,Hippocampus spinosissimus,Queensland Seahorse,10.1397036918,99.9020211155,
2015.0,2015-03-21,Hippocampus kuda,Common Seahorse,10.0529995037,99.8602139638,
2015.0,2015-03-20,Istigobius ornatus,Ornate Sandgoby,10.6637407968,98.256562849,
2015.0,2015-03-20,Periophthalmus,,10.6636437612,98.2565413075,
2015.0,2015-03-19,Pseudobalistes flavimarginatus,Yellowmargin Triggerfish,10.6637407968,98.2565521202,
2015.0,2015-03-19,Cyprinidae,Cyprinids,8.0762881181,98.9175622297,
2015.0,2015-03-19,Striuntius lateristriga,Spanner Barb,8.0761447653,98.9174368019,
2015.0,2015-03-19,Siganus javus,Java Rabbitfish,10.6359663051,103.3047462388,
2015.0,2015-03-19,Plectorhinchus gibbosus,Blubberlip,10.6359663051,103.3047462388,
2015.0,2015-03-19,Chaetodon octofasciatus,Eightband Butterflyfish,10.6359663051,103.3047462388,
2015.0,2015-03-17,Clarias,,8.0627046165,98.9121093917,
2015.0,2015-03-17,Oreochromis niloticus,Nile Tilapia,8.062657131,98.9121735208,
2015.0,2015-03-16,Boleophthalmus boddarti,Boddart's Blue-spotted Mudskipper,8.0789851353,98.9185437137,
2015.0,2015-03-16,Zenarchopterus,,8.0754105904,98.9184309483,
2015.0,2015-03-16,Hippocampus spinosissimus,Queensland Seahorse,10.2999203238,104.318176024,
2015.0,2015-03-16,Hippocampus kuda,Common Seahorse,10.0564072586,99.9063269108,
2015.0,2015-03-14,Scolopsis bilineata,Bridled Monocle Bream,7.4762168165,99.0837407112,
2015.0,2015-03-12,Hippocampus spinosissimus,Queensland Seahorse,10.3291244852,104.2453214378,
2015.0,2015-03-12,Hippocampus kuda,Common Seahorse,10.2125060734,104.2772156943,
2015.0,2015-03-11,Cyprinoidei,Carps and Minnows,12.7744269042,99.4986382527,
2015.0,2015-03-11,Periophthalmus argentilineatus,Barred Mudskipper,9.7314736684,98.3828348381,
2015.0,2015-03-10,Boleophthalmus boddarti,Boddart's Blue-spotted Mudskipper,9.9479502908,98.598966688,
2015.0,2015-03-10,Hippocampus spinosissimus,Queensland Seahorse,10.2491828697,104.3841616018,
2015.0,2015-03-10,Hippocampus spinosissimus,Queensland Seahorse,10.3214164406,104.3967748317,
2015.0,2015-03-10,Hippocampus kuda,Common Seahorse,10.2913368445,104.3380821145,
2015.0,2015-03-09,Channa limbata,,12.7987662,99.4542598,
2015.0,2015-03-09,Rasbora vulgaris,Common rasbora,12.7987662,99.4542598,
2015.0,2015-03-09,Toxotes jaculatrix,Banded Archerfish,7.3110869058,99.4017061817,
2015.0,2015-03-09,Zenarchopterus gilli,Shortnose River Garfish,7.311079964,99.4017252555,
2015.0,2015-03-09,Pardachirus pavoninus,Peacock sole,7.6850482228,98.7799577415,
2015.0,2015-03-09,Arothron stellatus,Starry Puffer,7.6597003205,98.7962320447,
2015.0,2015-03-08,Istigobius ornatus,Ornate Sandgoby,7.2289207488,99.366402626,
2015.0,2015-03-08,Cryptocentrus melanopus,Pink Shrimpgoby,7.2289739666,99.3665099144,
2015.0,2015-03-08,Valenciennea sexguttata,Sixspot Glidergoby,7.2288781746,99.3664133549,
2015.0,2015-03-08,Cryptocentrus melanopus,Pink Shrimpgoby,7.2290484715,99.3664991856,
2015.0,2015-03-07,Periophthalmodon schlosseri,Giant Mudskipper,13.053924659,100.0931855595,
2015.0,2015-03-07,Boleophthalmus boddarti,Boddart's Blue-spotted Mudskipper,13.0561885747,100.0908690777,
2015.0,2015-03-07,Boleophthalmus boddarti,Boddart's Blue-spotted Mudskipper,13.055572895,100.092370954,
2015.0,2015-03-06,Echeneis naucrates,Sharksucker,8.3385270304,98.5041129745,
2015.0,2015-03-06,Boleophthalmus boddarti,Boddart's Blue-spotted Mudskipper,8.3385498245,98.5039720004,
2015.0,2015-03-05,Boleophthalmus boddarti,Boddart's Blue-spotted Mudskipper,13.0550443193,100.087091613,
2015.0,2015-03-05,Periophthalmodon schlosseri,Giant Mudskipper,13.0548770558,100.0866624596,
2015.0,2015-03-04,Periophthalmus argentilineatus,Barred Mudskipper,9.4345201116,97.8583359718,
2015.0,2015-03-02,Mastacembelus,,8.9963638368,98.4715886611,
2015.0,2015-03-02,Neolissochilus soroides,Golden Mahseer Barb,8.8070022228,98.543608348,
2015.0,2015-03-02,Neolissochilus soroides,Golden Mahseer Barb,8.8890114819,98.4345322026,
2015.0,2015-03-01,Barbonymus schwanefeldii,Tinfoil Barb,9.0071804562,98.6960503115,
2015.0,2015-03-01,Ceratogarra,,8.9229838626,98.5297538248,
2015.0,2015-02-28,Neolissochilus,Lesser Mahseers,12.7945861012,99.4559865916,
2015.0,2015-02-26,Heniochus acuminatus,Longfin Bannerfish,10.70520304,103.2380596921,
2015.0,2015-02-25,Oreochromis niloticus,Nile Tilapia,14.4386833333,101.3713361111,
2015.0,2015-02-23,Periophthalmodon schlosseri,Giant Mudskipper,12.1441560968,99.950636938,
2015.0,2015-02-23,Sphyraena jello,Pickhandle Barracuda,7.6581631696,98.7966202945,
2015.0,2015-02-23,Aulostomus chinensis,Pacific Trumpetfish,7.6896567094,98.7822812051,
2015.0,2015-02-21,Scorpaenopsis oxycephala,Smallscale Scorpionfish,8.6674009451,98.2431709394,
2015.0,2015-02-21,Chaetodon collare,Red-tailed Butterflyfish,8.6724336057,98.2399351895,
2015.0,2015-02-21,Gymnothorax thyrsoideus,White-eyed Moray,8.6596088721,98.2388475537,
2015.0,2015-02-21,Hippocampus kuda,Common Seahorse,6.4615210514,99.9985193455,
2015.0,2015-02-20,Pao,Pao pufferfish,8.9777133254,98.6381879076,
2015.0,2015-02-20,Striuntius lateristriga,Spanner Barb,8.9777133254,98.6381879076,
2015.0,2015-02-17,Neolissochilus stracheyi,Blue Mahseer Barb,14.3507398022,99.1529512401,
2015.0,2015-02-17,Neolissochilus stracheyi,Blue Mahseer Barb,14.3775071559,99.0297361609,
2015.0,2015-02-09,Ostracion cubicum,Yellow Boxfish,8.1026014911,98.2982145622,
2015.0,2015-02-08,Scarus ghobban,Blue-barred Parrotfish,10.7027635199,103.2317058742,
2015.0,2015-02-07,Cheilodipterus,,10.6966931312,103.2408636063,
2015.0,2015-02-07,Arothron mappa,Map Puffer,8.101877221,98.2969592884,
2015.0,2015-02-07,Dichotomyctere nigroviridis,Green Spotted Puffer,9.1239319759,98.2512083873,
2015.0,2015-02-06,Periophthalmus chrysospilos,Gold-spotted Mudskipper,8.117747,98.62518,
2015.0,2015-02-05,Hippocampus comes,Tiger Tail Seahorse,7.6035888947,99.1837316754,
2015.0,2015-02-05,Hippocampus comes,Tiger Tail Seahorse,7.7644757082,99.0236572002,
2015.0,2015-02-05,Hippocampus comes,Tiger Tail Seahorse,7.6100975285,99.0486408375,
2015.0,2015-02-04,Exocoetidae,Flyingfishes,7.959447,98.810091,
2015.0,2015-02-03,Stethojulis trilineata,Three-ribbon Wrasse,10.7043362796,103.2321648672,
2015.0,2015-02-03,Neoglyphidodon melas,Black Damsel,10.7043296908,103.2321511209,
2015.0,2015-02-03,Neolissochilus stracheyi,Blue Mahseer Barb,14.2852222995,99.1872476844,
2015.0,2015-02-02,Chelmon rostratus,Copperband Butterflyfish,10.7032181518,103.2353748009,
2015.0,2015-01-30,Ecsenius bicolor,Bicolor Blenny,10.7063653055,103.233088553,
2015.0,2015-01-30,Chrysiptera unimaculata,Onespot Demoiselle,10.7050014221,103.2330677658,
2015.0,2015-01-30,Abudefduf sordidus,Blackspot Sergeant,10.7040967753,103.2303097844,
2015.0,2015-01-30,Pomacentrus chrysurus,Whitetail Damsel,10.7072538031,103.2344353572,
2015.0,2015-01-29,Hippocampus spinosissimus,Queensland Seahorse,10.9774183704,103.1407521705,
2015.0,2015-01-27,Monacanthus chinensis,Fanbelly Leatherjacket,10.7162486646,103.2660220563,
2015.0,2015-01-27,Hippocampus comes,Tiger Tail Seahorse,7.7453374746,99.0020829138,
2015.0,2015-01-26,Hippocampus comes,Tiger Tail Seahorse,7.7932692296,99.1161349036,
2015.0,2015-01-25,Amphiprion perideraion,Pink Skunk Anemonefish,10.7065708758,103.2298293337,
2015.0,2015-01-25,Hippocampus comes,Tiger Tail Seahorse,7.6989256778,99.0803356311,
2015.0,2015-01-25,Hippocampus comes,Tiger Tail Seahorse,7.6627467009,99.0410529824,
2015.0,2015-01-25,Hippocampus comes,Tiger Tail Seahorse,7.6504249677,99.1153082956,
2015.0,2015-01-25,Hippocampus comes,Tiger Tail Seahorse,7.7106830153,99.1446180839,
2015.0,2015-01-17,Catlocarpio siamensis,Giant Barb,7.8640282826,98.3075732422,
2015.0,2015-01-17,Pangasianodon gigas,Mekong Giant Catfish,7.8096319302,98.2549387649,
2015.0,2015-01-17,Pangasianodon hypophthalmus,Iridescent Shark,7.9050342887,98.3112818722,
2015.0,2015-01-17,Gobioidei,Gobies and allies,8.8627316215,98.2778254151,
2015.0,2015-01-16,Oreochromis niloticus,Nile Tilapia,14.3262849608,101.2469737206,
2015.0,2015-01-15,Lutjanus,Common Snappers,8.732468659,98.1733470038,
2015.0,2015-01-14,Coryphaena hippurus,Common Dolphinfish,13.7615584598,100.4938923195,
2015.0,2015-01-13,Coryphaena hippurus,Common Dolphinfish,8.7805558195,97.9988052696,
